date,product_id,demand,unit_price,total_sales,product_name,category
2023-02-09,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2023-02-09,P004,55,9.11,501.05,Food Item 4,Food
2023-02-09,P005,34,11.39,387.26,Food Item 5,Food
2023-02-09,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-02-09,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2023-02-09,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2023-02-09,P009,35,10.81,378.35,Food Item 9,Food
2023-02-09,P010,59,29.55,1743.45,Clothing Item 10,Clothing
2023-02-10,P001,48,81.0,3888.0,Electronics Item 1,Electronics
2023-02-10,P002,39,40.64,1584.96,Home Goods Item 2,Home Goods
2023-02-10,P003,76,44.41,3375.16,Home Goods Item 3,Home Goods
2023-02-10,P004,38,9.11,346.18,Food Item 4,Food
2023-02-10,P005,45,11.39,512.55,Food Item 5,Food
2023-02-10,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2023-02-10,P007,55,32.45,1784.75,Clothing Item 7,Clothing
2023-02-10,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2023-02-10,P009,46,10.81,497.26,Food Item 9,Food
2023-02-10,P010,52,29.55,1536.6,Clothing Item 10,Clothing
2023-02-11,P001,46,81.0,3726.0,Electronics Item 1,Electronics
2023-02-11,P002,49,40.64,1991.36,Home Goods Item 2,Home Goods
2023-02-11,P003,55,44.41,2442.55,Home Goods Item 3,Home Goods
2023-02-11,P004,39,9.11,355.29,Food Item 4,Food
2023-02-11,P005,53,11.39,603.67,Food Item 5,Food
2023-02-11,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-02-11,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2023-02-11,P008,36,95.21,3427.56,Electronics Item 8,Electronics
2023-02-11,P009,58,10.81,626.98,Food Item 9,Food
2023-02-11,P010,58,29.55,1713.9,Clothing Item 10,Clothing
2023-02-12,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-02-12,P002,57,40.64,2316.48,Home Goods Item 2,Home Goods
2023-02-12,P003,71,44.41,3153.11,Home Goods Item 3,Home Goods
2023-02-12,P004,41,9.11,373.51,Food Item 4,Food
2023-02-12,P005,43,11.39,489.77,Food Item 5,Food
2023-02-12,P006,55,41.58,2286.9,Home Goods Item 6,Home Goods
2023-02-12,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2023-02-12,P008,38,95.21,3617.98,Electronics Item 8,Electronics
2023-02-12,P009,59,10.81,637.79,Food Item 9,Food
2023-02-12,P010,79,29.55,2334.45,Clothing Item 10,Clothing
2023-02-13,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-02-13,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2023-02-13,P003,62,44.41,2753.42,Home Goods Item 3,Home Goods
2023-02-13,P004,34,9.11,309.74,Food Item 4,Food
2023-02-13,P005,36,11.39,410.04,Food Item 5,Food
2023-02-13,P006,60,41.58,2494.8,Home Goods Item 6,Home Goods
2023-02-13,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-02-13,P008,37,95.21,3522.77,Electronics Item 8,Electronics
2023-02-13,P009,42,10.81,454.02,Food Item 9,Food
2023-02-13,P010,45,29.55,1329.75,Clothing Item 10,Clothing
2023-02-14,P001,29,81.0,2349.0,Electronics Item 1,Electronics
2023-02-14,P002,40,40.64,1625.6,Home Goods Item 2,Home Goods
2023-02-14,P003,57,44.41,2531.37,Home Goods Item 3,Home Goods
2023-02-14,P004,38,9.11,346.18,Food Item 4,Food
2023-02-14,P005,38,11.39,432.82,Food Item 5,Food
2023-02-14,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-02-14,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-02-14,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2023-02-14,P009,46,10.81,497.26,Food Item 9,Food
2023-02-14,P010,57,29.55,1684.35,Clothing Item 10,Clothing
2023-02-15,P001,33,81.0,2673.0,Electronics Item 1,Electronics
2023-02-15,P002,51,40.64,2072.64,Home Goods Item 2,Home Goods
2023-02-15,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2023-02-15,P004,29,9.11,264.19,Food Item 4,Food
2023-02-15,P005,23,11.39,261.97,Food Item 5,Food
2023-02-15,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2023-02-15,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-02-15,P008,52,95.21,4950.92,Electronics Item 8,Electronics
2023-02-15,P009,44,10.81,475.64,Food Item 9,Food
2023-02-15,P010,58,29.55,1713.9,Clothing Item 10,Clothing
2023-02-16,P001,63,81.0,5103.0,Electronics Item 1,Electronics
2023-02-16,P002,40,40.64,1625.6,Home Goods Item 2,Home Goods
2023-02-16,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2023-02-16,P004,32,9.11,291.52,Food Item 4,Food
2023-02-16,P005,40,11.39,455.6,Food Item 5,Food
2023-02-16,P006,44,41.58,1829.52,Home Goods Item 6,Home Goods
2023-02-16,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2023-02-16,P008,31,95.21,2951.51,Electronics Item 8,Electronics
2023-02-16,P009,51,10.81,551.31,Food Item 9,Food
2023-02-16,P010,60,29.55,1773.0,Clothing Item 10,Clothing
2023-02-17,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-02-17,P002,35,40.64,1422.4,Home Goods Item 2,Home Goods
2023-02-17,P003,66,44.41,2931.06,Home Goods Item 3,Home Goods
2023-02-17,P004,32,9.11,291.52,Food Item 4,Food
2023-02-17,P005,48,11.39,546.72,Food Item 5,Food
2023-02-17,P006,65,41.58,2702.7,Home Goods Item 6,Home Goods
2023-02-17,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-02-17,P008,38,95.21,3617.98,Electronics Item 8,Electronics
2023-02-17,P009,44,10.81,475.64,Food Item 9,Food
2023-02-17,P010,68,29.55,2009.4,Clothing Item 10,Clothing
2023-02-18,P001,38,81.0,3078.0,Electronics Item 1,Electronics
2023-02-18,P002,55,40.64,2235.2,Home Goods Item 2,Home Goods
2023-02-18,P003,69,44.41,3064.29,Home Goods Item 3,Home Goods
2023-02-18,P004,35,9.11,318.85,Food Item 4,Food
2023-02-18,P005,52,11.39,592.28,Food Item 5,Food
2023-02-18,P006,44,41.58,1829.52,Home Goods Item 6,Home Goods
2023-02-18,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-02-18,P008,39,95.21,3713.19,Electronics Item 8,Electronics
2023-02-18,P009,55,10.81,594.55,Food Item 9,Food
2023-02-18,P010,53,29.55,1566.15,Clothing Item 10,Clothing
2023-02-19,P001,49,81.0,3969.0,Electronics Item 1,Electronics
2023-02-19,P002,62,40.64,2519.68,Home Goods Item 2,Home Goods
2023-02-19,P003,76,44.41,3375.16,Home Goods Item 3,Home Goods
2023-02-19,P004,30,9.11,273.3,Food Item 4,Food
2023-02-19,P005,20,11.39,227.8,Food Item 5,Food
2023-02-19,P006,63,41.58,2619.54,Home Goods Item 6,Home Goods
2023-02-19,P007,34,32.45,1103.3,Clothing Item 7,Clothing
2023-02-19,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2023-02-19,P009,30,10.81,324.3,Food Item 9,Food
2023-02-19,P010,53,29.55,1566.15,Clothing Item 10,Clothing
2023-02-20,P001,41,81.0,3321.0,Electronics Item 1,Electronics
2023-02-20,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2023-02-20,P003,53,44.41,2353.73,Home Goods Item 3,Home Goods
2023-02-20,P004,28,9.11,255.08,Food Item 4,Food
2023-02-20,P005,37,11.39,421.43,Food Item 5,Food
2023-02-20,P006,48,41.58,1995.84,Home Goods Item 6,Home Goods
2023-02-20,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-02-20,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2023-02-20,P009,53,10.81,572.93,Food Item 9,Food
2023-02-20,P010,70,29.55,2068.5,Clothing Item 10,Clothing
2023-02-21,P001,34,81.0,2754.0,Electronics Item 1,Electronics
2023-02-21,P002,39,40.64,1584.96,Home Goods Item 2,Home Goods
2023-02-21,P003,60,44.41,2664.6,Home Goods Item 3,Home Goods
2023-02-21,P004,30,9.11,273.3,Food Item 4,Food
2023-02-21,P005,44,11.39,501.16,Food Item 5,Food
2023-02-21,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-02-21,P007,49,32.45,1590.05,Clothing Item 7,Clothing
2023-02-21,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2023-02-21,P009,52,10.81,562.12,Food Item 9,Food
2023-02-21,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2023-02-22,P001,44,81.0,3564.0,Electronics Item 1,Electronics
2023-02-22,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-02-22,P003,86,44.41,3819.26,Home Goods Item 3,Home Goods
2023-02-22,P004,34,9.11,309.74,Food Item 4,Food
2023-02-22,P005,59,11.39,672.01,Food Item 5,Food
2023-02-22,P006,52,41.58,2162.16,Home Goods Item 6,Home Goods
2023-02-22,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2023-02-22,P008,31,95.21,2951.51,Electronics Item 8,Electronics
2023-02-22,P009,41,10.81,443.21,Food Item 9,Food
2023-02-22,P010,47,29.55,1388.85,Clothing Item 10,Clothing
2023-02-23,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2023-02-23,P002,39,40.64,1584.96,Home Goods Item 2,Home Goods
2023-02-23,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2023-02-23,P004,35,9.11,318.85,Food Item 4,Food
2023-02-23,P005,37,11.39,421.43,Food Item 5,Food
2023-02-23,P006,43,41.58,1787.94,Home Goods Item 6,Home Goods
2023-02-23,P007,45,32.45,1460.25,Clothing Item 7,Clothing
2023-02-23,P008,37,95.21,3522.77,Electronics Item 8,Electronics
2023-02-23,P009,36,10.81,389.16,Food Item 9,Food
2023-02-23,P010,63,29.55,1861.65,Clothing Item 10,Clothing
2023-02-24,P001,36,81.0,2916.0,Electronics Item 1,Electronics
2023-02-24,P002,50,40.64,2032.0,Home Goods Item 2,Home Goods
2023-02-24,P003,62,44.41,2753.42,Home Goods Item 3,Home Goods
2023-02-24,P004,39,9.11,355.29,Food Item 4,Food
2023-02-24,P005,37,11.39,421.43,Food Item 5,Food
2023-02-24,P006,63,41.58,2619.54,Home Goods Item 6,Home Goods
2023-02-24,P007,55,32.45,1784.75,Clothing Item 7,Clothing
2023-02-24,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-02-24,P009,45,10.81,486.45,Food Item 9,Food
2023-02-24,P010,78,29.55,2304.9,Clothing Item 10,Clothing
2023-02-25,P001,52,81.0,4212.0,Electronics Item 1,Electronics
2023-02-25,P002,58,40.64,2357.12,Home Goods Item 2,Home Goods
2023-02-25,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2023-02-25,P004,27,9.11,245.97,Food Item 4,Food
2023-02-25,P005,47,11.39,535.33,Food Item 5,Food
2023-02-25,P006,55,41.58,2286.9,Home Goods Item 6,Home Goods
2023-02-25,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2023-02-25,P008,28,95.21,2665.88,Electronics Item 8,Electronics
2023-02-25,P009,62,10.81,670.22,Food Item 9,Food
2023-02-25,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2023-02-26,P001,47,81.0,3807.0,Electronics Item 1,Electronics
2023-02-26,P002,44,40.64,1788.16,Home Goods Item 2,Home Goods
2023-02-26,P003,57,44.41,2531.37,Home Goods Item 3,Home Goods
2023-02-26,P004,33,9.11,300.63,Food Item 4,Food
2023-02-26,P005,41,11.39,466.99,Food Item 5,Food
2023-02-26,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2023-02-26,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-02-26,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2023-02-26,P009,49,10.81,529.69,Food Item 9,Food
2023-02-26,P010,65,29.55,1920.75,Clothing Item 10,Clothing
2023-02-27,P001,33,81.0,2673.0,Electronics Item 1,Electronics
2023-02-27,P002,46,40.64,1869.44,Home Goods Item 2,Home Goods
2023-02-27,P003,63,44.41,2797.83,Home Goods Item 3,Home Goods
2023-02-27,P004,61,9.11,555.71,Food Item 4,Food
2023-02-27,P005,34,11.39,387.26,Food Item 5,Food
2023-02-27,P006,50,41.58,2079.0,Home Goods Item 6,Home Goods
2023-02-27,P007,47,32.45,1525.15,Clothing Item 7,Clothing
2023-02-27,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2023-02-27,P009,46,10.81,497.26,Food Item 9,Food
2023-02-27,P010,72,29.55,2127.6,Clothing Item 10,Clothing
2023-02-28,P001,49,81.0,3969.0,Electronics Item 1,Electronics
2023-02-28,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2023-02-28,P003,80,44.41,3552.8,Home Goods Item 3,Home Goods
2023-02-28,P004,38,9.11,346.18,Food Item 4,Food
2023-02-28,P005,32,11.39,364.48,Food Item 5,Food
2023-02-28,P006,43,41.58,1787.94,Home Goods Item 6,Home Goods
2023-02-28,P007,40,32.45,1298.0,Clothing Item 7,Clothing
2023-02-28,P008,44,95.21,4189.24,Electronics Item 8,Electronics
2023-02-28,P009,38,10.81,410.78,Food Item 9,Food
2023-02-28,P010,73,29.55,2157.15,Clothing Item 10,Clothing
2023-03-01,P001,29,81.0,2349.0,Electronics Item 1,Electronics
2023-03-01,P002,56,40.64,2275.84,Home Goods Item 2,Home Goods
2023-03-01,P003,80,44.41,3552.8,Home Goods Item 3,Home Goods
2023-03-01,P004,33,9.11,300.63,Food Item 4,Food
2023-03-01,P005,48,11.39,546.72,Food Item 5,Food
2023-03-01,P006,64,41.58,2661.12,Home Goods Item 6,Home Goods
2023-03-01,P007,47,32.45,1525.15,Clothing Item 7,Clothing
2023-03-01,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-03-01,P009,54,10.81,583.74,Food Item 9,Food
2023-03-01,P010,53,29.55,1566.15,Clothing Item 10,Clothing
2023-03-02,P001,36,81.0,2916.0,Electronics Item 1,Electronics
2023-03-02,P002,44,40.64,1788.16,Home Goods Item 2,Home Goods
2023-03-02,P003,63,44.41,2797.83,Home Goods Item 3,Home Goods
2023-03-02,P004,33,9.11,300.63,Food Item 4,Food
2023-03-02,P005,43,11.39,489.77,Food Item 5,Food
2023-03-02,P006,56,41.58,2328.48,Home Goods Item 6,Home Goods
2023-03-02,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2023-03-02,P008,39,95.21,3713.19,Electronics Item 8,Electronics
2023-03-02,P009,57,10.81,616.17,Food Item 9,Food
2023-03-02,P010,66,29.55,1950.3,Clothing Item 10,Clothing
2023-03-03,P001,37,81.0,2997.0,Electronics Item 1,Electronics
2023-03-03,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-03-03,P003,65,44.41,2886.65,Home Goods Item 3,Home Goods
2023-03-03,P004,30,9.11,273.3,Food Item 4,Food
2023-03-03,P005,42,11.39,478.38,Food Item 5,Food
2023-03-03,P006,32,41.58,1330.56,Home Goods Item 6,Home Goods
2023-03-03,P007,48,32.45,1557.6,Clothing Item 7,Clothing
2023-03-03,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2023-03-03,P009,41,10.81,443.21,Food Item 9,Food
2023-03-03,P010,67,29.55,1979.85,Clothing Item 10,Clothing
2023-03-04,P001,51,81.0,4131.0,Electronics Item 1,Electronics
2023-03-04,P002,64,40.64,2600.96,Home Goods Item 2,Home Goods
2023-03-04,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2023-03-04,P004,46,9.11,419.06,Food Item 4,Food
2023-03-04,P005,42,11.39,478.38,Food Item 5,Food
2023-03-04,P006,66,41.58,2744.28,Home Goods Item 6,Home Goods
2023-03-04,P007,46,32.45,1492.7,Clothing Item 7,Clothing
2023-03-04,P008,44,95.21,4189.24,Electronics Item 8,Electronics
2023-03-04,P009,46,10.81,497.26,Food Item 9,Food
2023-03-04,P010,75,29.55,2216.25,Clothing Item 10,Clothing
2023-03-05,P001,45,81.0,3645.0,Electronics Item 1,Electronics
2023-03-05,P002,63,40.64,2560.32,Home Goods Item 2,Home Goods
2023-03-05,P003,71,44.41,3153.11,Home Goods Item 3,Home Goods
2023-03-05,P004,54,9.11,491.94,Food Item 4,Food
2023-03-05,P005,45,11.39,512.55,Food Item 5,Food
2023-03-05,P006,58,41.58,2411.64,Home Goods Item 6,Home Goods
2023-03-05,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-03-05,P008,46,95.21,4379.66,Electronics Item 8,Electronics
2023-03-05,P009,55,10.81,594.55,Food Item 9,Food
2023-03-05,P010,54,29.55,1595.7,Clothing Item 10,Clothing
2023-03-06,P001,37,81.0,2997.0,Electronics Item 1,Electronics
2023-03-06,P002,24,40.64,975.36,Home Goods Item 2,Home Goods
2023-03-06,P003,70,44.41,3108.7,Home Goods Item 3,Home Goods
2023-03-06,P004,53,9.11,482.83,Food Item 4,Food
2023-03-06,P005,40,11.39,455.6,Food Item 5,Food
2023-03-06,P006,63,41.58,2619.54,Home Goods Item 6,Home Goods
2023-03-06,P007,46,32.45,1492.7,Clothing Item 7,Clothing
2023-03-06,P008,49,95.21,4665.29,Electronics Item 8,Electronics
2023-03-06,P009,43,10.81,464.83,Food Item 9,Food
2023-03-06,P010,66,29.55,1950.3,Clothing Item 10,Clothing
2023-03-07,P001,39,81.0,3159.0,Electronics Item 1,Electronics
2023-03-07,P002,47,40.64,1910.08,Home Goods Item 2,Home Goods
2023-03-07,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2023-03-07,P004,45,9.11,409.95,Food Item 4,Food
2023-03-07,P005,43,11.39,489.77,Food Item 5,Food
2023-03-07,P006,65,41.58,2702.7,Home Goods Item 6,Home Goods
2023-03-07,P007,49,32.45,1590.05,Clothing Item 7,Clothing
2023-03-07,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2023-03-07,P009,48,10.81,518.88,Food Item 9,Food
2023-03-07,P010,48,29.55,1418.4,Clothing Item 10,Clothing
2023-03-08,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-03-08,P002,47,40.64,1910.08,Home Goods Item 2,Home Goods
2023-03-08,P003,59,44.41,2620.19,Home Goods Item 3,Home Goods
2023-03-08,P004,43,9.11,391.73,Food Item 4,Food
2023-03-08,P005,36,11.39,410.04,Food Item 5,Food
2023-03-08,P006,62,41.58,2577.96,Home Goods Item 6,Home Goods
2023-03-08,P007,35,32.45,1135.75,Clothing Item 7,Clothing
2023-03-08,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2023-03-08,P009,49,10.81,529.69,Food Item 9,Food
2023-03-08,P010,68,29.55,2009.4,Clothing Item 10,Clothing
2023-03-09,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-03-09,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-03-09,P003,72,44.41,3197.52,Home Goods Item 3,Home Goods
2023-03-09,P004,39,9.11,355.29,Food Item 4,Food
2023-03-09,P005,39,11.39,444.21,Food Item 5,Food
2023-03-09,P006,53,41.58,2203.74,Home Goods Item 6,Home Goods
2023-03-09,P007,40,32.45,1298.0,Clothing Item 7,Clothing
2023-03-09,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2023-03-09,P009,42,10.81,454.02,Food Item 9,Food
2023-03-09,P010,59,29.55,1743.45,Clothing Item 10,Clothing
2023-03-10,P001,36,81.0,2916.0,Electronics Item 1,Electronics
2023-03-10,P002,36,40.64,1463.04,Home Goods Item 2,Home Goods
2023-03-10,P003,74,44.41,3286.34,Home Goods Item 3,Home Goods
2023-03-10,P004,44,9.11,400.84,Food Item 4,Food
2023-03-10,P005,36,11.39,410.04,Food Item 5,Food
2023-03-10,P006,34,41.58,1413.72,Home Goods Item 6,Home Goods
2023-03-10,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-03-10,P008,35,95.21,3332.35,Electronics Item 8,Electronics
2023-03-10,P009,39,10.81,421.59,Food Item 9,Food
2023-03-10,P010,60,29.55,1773.0,Clothing Item 10,Clothing
2023-03-11,P001,41,81.0,3321.0,Electronics Item 1,Electronics
2023-03-11,P002,49,40.64,1991.36,Home Goods Item 2,Home Goods
2023-03-11,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2023-03-11,P004,36,9.11,327.96,Food Item 4,Food
2023-03-11,P005,52,11.39,592.28,Food Item 5,Food
2023-03-11,P006,62,41.58,2577.96,Home Goods Item 6,Home Goods
2023-03-11,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2023-03-11,P008,45,95.21,4284.45,Electronics Item 8,Electronics
2023-03-11,P009,66,10.81,713.46,Food Item 9,Food
2023-03-11,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2023-03-12,P001,59,81.0,4779.0,Electronics Item 1,Electronics
2023-03-12,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-03-12,P003,65,44.41,2886.65,Home Goods Item 3,Home Goods
2023-03-12,P004,46,9.11,419.06,Food Item 4,Food
2023-03-12,P005,41,11.39,466.99,Food Item 5,Food
2023-03-12,P006,67,41.58,2785.86,Home Goods Item 6,Home Goods
2023-03-12,P007,46,32.45,1492.7,Clothing Item 7,Clothing
2023-03-12,P008,54,95.21,5141.34,Electronics Item 8,Electronics
2023-03-12,P009,58,10.81,626.98,Food Item 9,Food
2023-03-12,P010,74,29.55,2186.7,Clothing Item 10,Clothing
2023-03-13,P001,37,81.0,2997.0,Electronics Item 1,Electronics
2023-03-13,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2023-03-13,P003,86,44.41,3819.26,Home Goods Item 3,Home Goods
2023-03-13,P004,37,9.11,337.07,Food Item 4,Food
2023-03-13,P005,34,11.39,387.26,Food Item 5,Food
2023-03-13,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-03-13,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-03-13,P008,46,95.21,4379.66,Electronics Item 8,Electronics
2023-03-13,P009,39,10.81,421.59,Food Item 9,Food
2023-03-13,P010,82,29.55,2423.1,Clothing Item 10,Clothing
2023-03-14,P001,39,81.0,3159.0,Electronics Item 1,Electronics
2023-03-14,P002,39,40.64,1584.96,Home Goods Item 2,Home Goods
2023-03-14,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2023-03-14,P004,31,9.11,282.41,Food Item 4,Food
2023-03-14,P005,30,11.39,341.7,Food Item 5,Food
2023-03-14,P006,61,41.58,2536.38,Home Goods Item 6,Home Goods
2023-03-14,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-03-14,P008,56,95.21,5331.76,Electronics Item 8,Electronics
2023-03-14,P009,38,10.81,410.78,Food Item 9,Food
2023-03-14,P010,57,29.55,1684.35,Clothing Item 10,Clothing
2023-03-15,P001,32,81.0,2592.0,Electronics Item 1,Electronics
2023-03-15,P002,72,40.64,2926.08,Home Goods Item 2,Home Goods
2023-03-15,P003,66,44.41,2931.06,Home Goods Item 3,Home Goods
2023-03-15,P004,40,9.11,364.4,Food Item 4,Food
2023-03-15,P005,34,11.39,387.26,Food Item 5,Food
2023-03-15,P006,53,41.58,2203.74,Home Goods Item 6,Home Goods
2023-03-15,P007,44,32.45,1427.8,Clothing Item 7,Clothing
2023-03-15,P008,48,95.21,4570.08,Electronics Item 8,Electronics
2023-03-15,P009,50,10.81,540.5,Food Item 9,Food
2023-03-15,P010,69,29.55,2038.95,Clothing Item 10,Clothing
2023-03-16,P001,35,81.0,2835.0,Electronics Item 1,Electronics
2023-03-16,P002,42,40.64,1706.88,Home Goods Item 2,Home Goods
2023-03-16,P003,74,44.41,3286.34,Home Goods Item 3,Home Goods
2023-03-16,P004,39,9.11,355.29,Food Item 4,Food
2023-03-16,P005,33,11.39,375.87,Food Item 5,Food
2023-03-16,P006,65,41.58,2702.7,Home Goods Item 6,Home Goods
2023-03-16,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2023-03-16,P008,42,95.21,3998.82,Electronics Item 8,Electronics
2023-03-16,P009,38,10.81,410.78,Food Item 9,Food
2023-03-16,P010,55,29.55,1625.25,Clothing Item 10,Clothing
2023-03-17,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2023-03-17,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2023-03-17,P003,83,44.41,3686.03,Home Goods Item 3,Home Goods
2023-03-17,P004,37,9.11,337.07,Food Item 4,Food
2023-03-17,P005,29,11.39,330.31,Food Item 5,Food
2023-03-17,P006,54,41.58,2245.32,Home Goods Item 6,Home Goods
2023-03-17,P007,49,32.45,1590.05,Clothing Item 7,Clothing
2023-03-17,P008,49,95.21,4665.29,Electronics Item 8,Electronics
2023-03-17,P009,44,10.81,475.64,Food Item 9,Food
2023-03-17,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2023-03-18,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2023-03-18,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2023-03-18,P003,80,44.41,3552.8,Home Goods Item 3,Home Goods
2023-03-18,P004,36,9.11,327.96,Food Item 4,Food
2023-03-18,P005,43,11.39,489.77,Food Item 5,Food
2023-03-18,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2023-03-18,P007,48,32.45,1557.6,Clothing Item 7,Clothing
2023-03-18,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2023-03-18,P009,56,10.81,605.36,Food Item 9,Food
2023-03-18,P010,69,29.55,2038.95,Clothing Item 10,Clothing
2023-03-19,P001,52,81.0,4212.0,Electronics Item 1,Electronics
2023-03-19,P002,53,40.64,2153.92,Home Goods Item 2,Home Goods
2023-03-19,P003,61,44.41,2709.01,Home Goods Item 3,Home Goods
2023-03-19,P004,41,9.11,373.51,Food Item 4,Food
2023-03-19,P005,42,11.39,478.38,Food Item 5,Food
2023-03-19,P006,72,41.58,2993.76,Home Goods Item 6,Home Goods
2023-03-19,P007,37,32.45,1200.65,Clothing Item 7,Clothing
2023-03-19,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2023-03-19,P009,44,10.81,475.64,Food Item 9,Food
2023-03-19,P010,68,29.55,2009.4,Clothing Item 10,Clothing
2023-03-20,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2023-03-20,P002,51,40.64,2072.64,Home Goods Item 2,Home Goods
2023-03-20,P003,61,44.41,2709.01,Home Goods Item 3,Home Goods
2023-03-20,P004,33,9.11,300.63,Food Item 4,Food
2023-03-20,P005,39,11.39,444.21,Food Item 5,Food
2023-03-20,P006,67,41.58,2785.86,Home Goods Item 6,Home Goods
2023-03-20,P007,42,32.45,1362.9,Clothing Item 7,Clothing
2023-03-20,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2023-03-20,P009,36,10.81,389.16,Food Item 9,Food
2023-03-20,P010,58,29.55,1713.9,Clothing Item 10,Clothing
2023-03-21,P001,39,81.0,3159.0,Electronics Item 1,Electronics
2023-03-21,P002,34,40.64,1381.76,Home Goods Item 2,Home Goods
2023-03-21,P003,85,44.41,3774.85,Home Goods Item 3,Home Goods
2023-03-21,P004,37,9.11,337.07,Food Item 4,Food
2023-03-21,P005,32,11.39,364.48,Food Item 5,Food
2023-03-21,P006,60,41.58,2494.8,Home Goods Item 6,Home Goods
2023-03-21,P007,52,32.45,1687.4,Clothing Item 7,Clothing
2023-03-21,P008,33,95.21,3141.93,Electronics Item 8,Electronics
2023-03-21,P009,41,10.81,443.21,Food Item 9,Food
2023-03-21,P010,58,29.55,1713.9,Clothing Item 10,Clothing
2023-03-22,P001,39,81.0,3159.0,Electronics Item 1,Electronics
